5.46448e-04,6.01093e-03,3.83060e-01,5.46448e-04,6.61202e-02,5.46448e-04,5.46448e-04,2.46448e-01,5.46448e-04,5.46448e-04,2.24044e-02,5.46448e-04,5.46448e-04,1.14754e-02,5.46448e-04,1.14754e-02,5.46448e-04,5.46448e-04,5.46448e-04,5.46448e-04,5.46448e-04,5.46448e-04,5.46448e-04,5.46448e-04,5.46448e-04,5.46448e-04,5.46448e-04,1.14754e-02,2.19126e-01,1.14754e-02
4.88889e-03,4.44444e-04,3.11556e-01,4.44444e-04,4.44444e-04,4.88889e-03,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,8.48889e-02,4.44444e-04,3.15556e-02,4.44444e-04,4.44444e-04,1.56000e-01,4.44444e-04,1.37778e-02,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,4.44444e-04,3.82667e-01,4.44444e-04,4.44444e-04
5.00000e-02,3.03086e-01,6.17284e-04,1.29630e-02,6.17284e-04,6.17284e-04,6.17284e-04,6.17284e-04,6.17284e-04,3.14815e-02,6.17284e-04,6.17284e-04,6.79012e-03,6.17284e-04,6.17284e-04,5.19136e-01,6.17284e-04,6.17284e-04,3.76543e-02,6.17284e-04,6.79012e-03,6.17284e-04,6.17284e-04,6.17284e-04,1.29630e-02,6.17284e-04,6.17284e-04,6.17284e-04,6.79012e-03,6.17284e-04
5.15464e-04,5.15464e-04,2.78866e-01,5.15464e-04,5.67010e-03,5.15464e-04,5.15464e-04,5.67010e-03,5.15464e-04,5.15464e-04,5.67010e-03,1.60309e-01,5.15464e-04,5.15464e-04,5.15464e-04,2.78866e-01,5.67010e-03,5.15464e-04,5.15464e-04,5.15464e-04,5.15464e-04,5.15464e-04,5.15464e-04,5.15464e-04,5.15464e-04,5.67010e-03,5.15464e-04,4.69072e-02,7.26804e-02,1.24227e-01
3.80228e-04,1.98099e-01,2.32319e-01,4.18251e-03,3.80228e-04,3.80228e-04,3.80228e-04,8.78327e-02,3.80228e-04,3.80228e-04,3.80228e-04,1.44867e-01,3.80228e-04,3.80228e-04,7.98479e-03,3.80228e-04,3.80228e-04,6.12167e-02,1.55894e-02,3.07985e-02,3.80228e-04,3.80228e-04,3.80228e-04,3.80228e-04,2.05703e-01,3.80228e-04,3.80228e-04,4.18251e-03,3.80228e-04,3.80228e-04
5.20833e-04,5.20833e-04,3.33854e-01,5.20833e-04,5.20833e-04,1.09375e-02,5.20833e-04,5.20833e-04,5.20833e-04,5.20833e-04,5.20833e-04,5.20833e-04,5.20833e-04,7.86458e-02,5.20833e-04,1.56771e-01,5.20833e-04,2.13542e-02,5.20833e-04,5.20833e-04,3.69792e-02,5.20833e-04,5.20833e-04,5.20833e-04,5.20833e-04,5.20833e-04,5.20833e-04,1.41146e-01,2.08854e-01,5.20833e-04
5.71429e-04,5.71429e-04,1.14857e-01,5.71429e-04,1.77143e-02,5.71429e-04,5.71429e-04,1.77143e-02,5.71429e-04,3.48571e-02,1.94857e-01,5.71429e-04,2.91429e-02,1.20000e-02,5.71429e-04,5.71429e-04,6.91429e-02,5.71429e-04,3.37714e-01,5.71429e-04,1.77143e-02,5.71429e-04,5.71429e-04,5.71429e-04,5.71429e-04,5.71429e-04,5.71429e-04,1.43429e-01,5.71429e-04,5.71429e-04
4.97512e-04,4.97512e-04,6.27363e-01,4.97512e-04,4.97512e-04,4.97512e-04,4.97512e-04,4.97512e-04,4.97512e-04,4.97512e-04,2.03980e-02,4.97512e-04,4.97512e-04,4.97512e-04,4.97512e-04,4.97512e-04,1.34826e-01,4.97512e-04,4.97512e-04,5.47264e-03,4.97512e-04,4.97512e-04,4.97512e-04,4.97512e-04,1.04478e-02,4.97512e-04,4.97512e-04,4.97512e-04,1.89552e-01,4.97512e-04
2.12400e-01,4.00000e-04,4.00000e-04,3.64000e-02,4.00000e-04,4.00000e-04,4.00000e-04,4.00000e-04,1.96400e-01,1.00400e-01,2.00400e-01,4.00000e-04,4.00000e-04,4.00000e-04,4.00000e-04,2.32400e-01,4.00000e-04,4.00000e-04,4.00000e-04,8.40000e-03,4.40000e-03,4.00000e-04,4.00000e-04,4.00000e-04,4.00000e-04,4.00000e-04,4.00000e-04,4.00000e-04,4.00000e-04,4.00000e-04
3.84615e-04,9.65385e-02,3.84615e-04,2.38846e-01,3.84615e-04,3.84615e-04,3.84615e-04,3.84615e-04,4.23077e-03,5.42308e-02,3.84615e-04,3.84615e-04,2.35000e-01,4.23077e-03,4.23077e-03,8.07692e-03,3.84615e-04,3.84615e-04,3.84615e-04,3.84615e-04,2.11923e-01,3.84615e-04,3.84615e-04,3.84615e-04,3.84615e-04,1.31154e-01,4.23077e-03,3.84615e-04,3.84615e-04,3.84615e-04
6.94444e-04,6.94444e-04,2.50694e-01,6.94444e-04,6.94444e-04,6.94444e-04,6.94444e-04,8.40278e-02,6.94444e-04,3.61806e-01,7.63889e-03,7.63889e-03,1.45833e-02,6.94444e-04,6.94444e-04,7.63889e-03,6.94444e-04,6.94444e-04,6.94444e-04,6.94444e-04,1.18750e-01,8.40278e-02,7.63889e-03,6.94444e-04,6.94444e-04,6.94444e-04,6.94444e-04,6.94444e-04,4.23611e-02,6.94444e-04
4.92611e-04,4.92611e-04,4.19212e-01,4.92611e-04,4.92611e-04,4.92611e-04,4.92611e-04,4.92611e-04,4.92611e-04,4.92611e-04,4.92611e-04,4.04433e-01,1.03448e-02,4.92611e-04,4.92611e-04,1.03448e-02,4.92611e-04,4.92611e-04,4.92611e-04,4.92611e-04,4.92611e-04,4.92611e-04,4.92611e-04,4.92611e-04,4.92611e-04,3.49754e-02,4.92611e-04,4.92611e-04,6.94581e-02,3.99015e-02
7.96610e-02,3.33898e-01,5.64972e-04,2.88136e-02,5.64972e-04,5.64972e-04,5.64972e-04,5.64972e-04,5.64972e-04,5.64972e-04,4.01130e-02,5.64972e-04,5.64972e-04,5.64972e-04,5.64972e-04,5.64972e-04,8.53107e-02,5.64972e-04,6.27119e-02,5.64972e-04,5.64972e-04,1.53107e-01,5.64972e-04,5.64972e-04,5.64972e-04,9.66102e-02,5.64972e-04,5.64972e-04,1.07910e-01,5.64972e-04
